ID,Parent SKU,SKU,Description,Regular price,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,,1qaz1234*&^%!@,Thobe Classic ,,Thobe > Alshiaka > Classic,,,,,,,,,,,
,1qaz1234*&^%!@,11121102531,Thobe - Classic - Cream - Men - SST - 53S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53S,Men
,1qaz1234*&^%!@,11121102532,Thobe - Classic - Cream - Men - SST - 53M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53M,Men
,1qaz1234*&^%!@,11121102534,Thobe - Classic - Cream - Men - SST - 53XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53XL,Men
,1qaz1234*&^%!@,11121102541,Thobe - Classic - Cream - Men - SST - 54S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54S,Men
,1qaz1234*&^%!@,11121102542,Thobe - Classic - Cream - Men - SST - 54M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54M,Men
,1qaz1234*&^%!@,11121102543,Thobe - Classic - Cream - Men - SST - 54L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54L,Men
,1qaz1234*&^%!@,11121102544,Thobe - Classic - Cream - Men - SST - 54XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54XL,Men
,1qaz1234*&^%!@,11121102545,Thobe - Classic - Cream - Men - SST - 54XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54XXL,Men
,1qaz1234*&^%!@,11121102551,Thobe - Classic - Cream - Men - SST - 55S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55S,Men
,1qaz1234*&^%!@,11121102553,Thobe - Classic - Cream - Men - SST - 55L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55L,Men
,1qaz1234*&^%!@,11121102554,Thobe - Classic - Cream - Men - SST - 55XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55XL,Men
,1qaz1234*&^%!@,11121102561,Thobe - Classic - Cream - Men - SST - 56S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56S,Men
,1qaz1234*&^%!@,11121102563,Thobe - Classic - Cream - Men - SST - 56L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56L,Men
,1qaz1234*&^%!@,11121102564,Thobe - Classic - Cream - Men - SST - 56XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56XL,Men
,1qaz1234*&^%!@,11121102565,Thobe - Classic - Cream - Men - SST - 56XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56XXL,Men
,1qaz1234*&^%!@,11121102566,Thobe - Classic - Cream - Men - SST - 56XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56XXXL,Men
,1qaz1234*&^%!@,11121102571,Thobe - Classic - Cream - Men - SST - 57S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57S,Men
,1qaz1234*&^%!@,11121102572,Thobe - Classic - Cream - Men - SST - 57M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57M,Men
,1qaz1234*&^%!@,11121102573,Thobe - Classic - Cream - Men - SST - 57L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57L,Men
,1qaz1234*&^%!@,11121102574,Thobe - Classic - Cream - Men - SST - 57XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57XL,Men
,1qaz1234*&^%!@,11121102575,Thobe - Classic - Cream - Men - SST - 57XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57XXL,Men
,1qaz1234*&^%!@,11121102576,Thobe - Classic - Cream - Men - SST - 57XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57XXXL,Men
,1qaz1234*&^%!@,11121102581,Thobe - Classic - Cream - Men - SST - 58S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58S,Men
,1qaz1234*&^%!@,11121102582,Thobe - Classic - Cream - Men - SST - 58M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58M,Men
,1qaz1234*&^%!@,11121102583,Thobe - Classic - Cream - Men - SST - 58L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58L,Men
,1qaz1234*&^%!@,11121102584,Thobe - Classic - Cream - Men - SST - 58XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58XL,Men
,1qaz1234*&^%!@,11121102585,Thobe - Classic - Cream - Men - SST - 58XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58XXL,Men
,1qaz1234*&^%!@,11121102586,Thobe - Classic - Cream - Men - SST - 58XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,58XXXL,Men
,1qaz1234*&^%!@,11121102591,Thobe - Classic - Cream - Men - SST - 59S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59S,Men
,1qaz1234*&^%!@,11121102592,Thobe - Classic - Cream - Men - SST - 59M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59M,Men
,1qaz1234*&^%!@,11121102593,Thobe - Classic - Cream - Men - SST - 59L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59L,Men
,1qaz1234*&^%!@,11121102594,Thobe - Classic - Cream - Men - SST - 59XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59XL,Men
,1qaz1234*&^%!@,11121102595,Thobe - Classic - Cream - Men - SST - 59XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59XXL,Men
,1qaz1234*&^%!@,11121102596,Thobe - Classic - Cream - Men - SST - 59XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,59XXXL,Men
,1qaz1234*&^%!@,11121102601,Thobe - Classic - Cream - Men - SST - 60S,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60S,Men
,1qaz1234*&^%!@,11121102602,Thobe - Classic - Cream - Men - SST - 60M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60M,Men
,1qaz1234*&^%!@,11121102603,Thobe - Classic - Cream - Men - SST - 60L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60L,Men
,1qaz1234*&^%!@,11121102605,Thobe - Classic - Cream - Men - SST - 60XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60XXL,Men
,1qaz1234*&^%!@,11121102606,Thobe - Classic - Cream - Men - SST - 60XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60XXXL,Men
,1qaz1234*&^%!@,11121102607,Thobe - Classic - Cream - Men - SST - 60XXXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,60XXXXL,Men
,1qaz1234*&^%!@,11121102612,Thobe - Classic - Cream - Men - SST - 61M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,61M,Men
,1qaz1234*&^%!@,11121102613,Thobe - Classic - Cream - Men - SST - 61L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,61L,Men
,1qaz1234*&^%!@,11121102614,Thobe - Classic - Cream - Men - SST - 61XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,61XL,Men
,1qaz1234*&^%!@,11121102615,Thobe - Classic - Cream - Men - SST - 61XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,61XXL,Men
,1qaz1234*&^%!@,11121102622,Thobe - Classic - Cream - Men - SST - 62M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,62M,Men
,1qaz1234*&^%!@,11121102623,Thobe - Classic - Cream - Men - SST - 62L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,62L,Men
,1qaz1234*&^%!@,11121102624,Thobe - Classic - Cream - Men - SST - 62XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,62XL,Men
,1qaz1234*&^%!@,11121102625,Thobe - Classic - Cream - Men - SST - 62XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,62XXL,Men
,1qaz1234*&^%!@,11121102626,Thobe - Classic - Cream - Men - SST - 62XXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,62XXXL,Men
,1qaz1234*&^%!@,11121102642,Thobe - Classic - Cream - Men - SST - 64M,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,64M,Men
,1qaz1234*&^%!@,11121102643,Thobe - Classic - Cream - Men - SST - 64L,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,64L,Men
,1qaz1234*&^%!@,11121102644,Thobe - Classic - Cream - Men - SST - 64XL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,64XL,Men
,1qaz1234*&^%!@,11121102645,Thobe - Classic - Cream - Men - SST - 64XXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,64XXL,Men
,1qaz1234*&^%!@,11121102647,Thobe - Classic - Cream - Men - SST - 64XXXXL,110,Thobe > Alshiaka > Classic,Cream,SST,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,64XXXXL,Men
,1qaz1234*&^%!@,11121202531,Thobe - Classic - Cream - Men - SFCT - 53S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53S,Men
,1qaz1234*&^%!@,11121202532,Thobe - Classic - Cream - Men - SFCT - 53M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53M,Men
,1qaz1234*&^%!@,11121202541,Thobe - Classic - Cream - Men - SFCT - 54S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54S,Men
,1qaz1234*&^%!@,11121202542,Thobe - Classic - Cream - Men - SFCT - 54M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54M,Men
,1qaz1234*&^%!@,11121202551,Thobe - Classic - Cream - Men - SFCT - 55S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55S,Men
,1qaz1234*&^%!@,11121202552,Thobe - Classic - Cream - Men - SFCT - 55M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55M,Men
,1qaz1234*&^%!@,11121202561,Thobe - Classic - Cream - Men - SFCT - 56S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56S,Men
,1qaz1234*&^%!@,11121202562,Thobe - Classic - Cream - Men - SFCT - 56M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56M,Men
,1qaz1234*&^%!@,11121202563,Thobe - Classic - Cream - Men - SFCT - 56L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56L,Men
,1qaz1234*&^%!@,11121202571,Thobe - Classic - Cream - Men - SFCT - 57S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57S,Men
,1qaz1234*&^%!@,11121202572,Thobe - Classic - Cream - Men - SFCT - 57M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57M,Men
,1qaz1234*&^%!@,11121202574,Thobe - Classic - Cream - Men - SFCT - 57XL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57XL,Men
,1qaz1234*&^%!@,11121202581,Thobe - Classic - Cream - Men - SFCT - 58S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58S,Men
,1qaz1234*&^%!@,11121202582,Thobe - Classic - Cream - Men - SFCT - 58M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58M,Men
,1qaz1234*&^%!@,11121202583,Thobe - Classic - Cream - Men - SFCT - 58L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58L,Men
,1qaz1234*&^%!@,11121202584,Thobe - Classic - Cream - Men - SFCT - 58XL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58XL,Men
,1qaz1234*&^%!@,11121202591,Thobe - Classic - Cream - Men - SFCT - 59S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59S,Men
,1qaz1234*&^%!@,11121202592,Thobe - Classic - Cream - Men - SFCT - 59M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59M,Men
,1qaz1234*&^%!@,11121202593,Thobe - Classic - Cream - Men - SFCT - 59L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59L,Men
,1qaz1234*&^%!@,11121202594,Thobe - Classic - Cream - Men - SFCT - 59XL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59XL,Men
,1qaz1234*&^%!@,11121202601,Thobe - Classic - Cream - Men - SFCT - 60S,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60S,Men
,1qaz1234*&^%!@,11121202602,Thobe - Classic - Cream - Men - SFCT - 60M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60M,Men
,1qaz1234*&^%!@,11121202603,Thobe - Classic - Cream - Men - SFCT - 60L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60L,Men
,1qaz1234*&^%!@,11121202604,Thobe - Classic - Cream - Men - SFCT - 60XL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60XL,Men
,1qaz1234*&^%!@,11121202605,Thobe - Classic - Cream - Men - SFCT - 60XXL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60XXL,Men
,1qaz1234*&^%!@,11121202612,Thobe - Classic - Cream - Men - SFCT - 61M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61M,Men
,1qaz1234*&^%!@,11121202613,Thobe - Classic - Cream - Men - SFCT - 61L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61L,Men
,1qaz1234*&^%!@,11121202622,Thobe - Classic - Cream - Men - SFCT - 62M,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62M,Men
,1qaz1234*&^%!@,11121202623,Thobe - Classic - Cream - Men - SFCT - 62L,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62L,Men
,1qaz1234*&^%!@,11121202624,Thobe - Classic - Cream - Men - SFCT - 62XL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62XL,Men
,1qaz1234*&^%!@,11121202625,Thobe - Classic - Cream - Men - SFCT - 62XXL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62XXL,Men
,1qaz1234*&^%!@,11121202646,Thobe - Classic - Cream - Men - SFCT - 64XXXL,110,Thobe > Alshiaka > Classic,Cream,SFCT,Triangle Pocket,Continues,Non Consignment,Triangle Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,64XXXL,Men
,1qaz1234*&^%!@,11120101282,Thobe - Classic - White - Child - SS - 28M,75,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,28M,Child
,1qaz1234*&^%!@,11120101322,Thobe - Classic - White - Boys - SS - 32M,39,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,32M,Boys
,1qaz1234*&^%!@,11120101391,Thobe - Classic - White - Boys - SS - 39S,85,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,39S,Boys
,1qaz1234*&^%!@,11120101412,Thobe - Classic - White - Youth - SS - 41M,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,41M,Youth
,1qaz1234*&^%!@,11120101442,Thobe - Classic - White - Youth - SS - 44M,49,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,44M,Youth
,1qaz1234*&^%!@,11120101462,Thobe - Classic - White - Youth - SS - 46M,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,46M,Youth
,1qaz1234*&^%!@,11120101481,Thobe - Classic - White - Youth - SS - 48S,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48S,Youth
,1qaz1234*&^%!@,11120101482,Thobe - Classic - White - Youth - SS - 48M,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48M,Youth
,1qaz1234*&^%!@,11120101492,Thobe - Classic - White - Youth - SS - 49M,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,49M,Youth
,1qaz1234*&^%!@,11120101501,Thobe - Classic - White - Youth - SS - 50S,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50S,Youth
,1qaz1234*&^%!@,11120101502,Thobe - Classic - White - Youth - SS - 50M,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50M,Youth
,1qaz1234*&^%!@,11120101503,Thobe - Classic - White - Youth - SS - 50L,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50L,Youth
,1qaz1234*&^%!@,11120101511,Thobe - Classic - White - Youth - SS - 51S,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51S,Youth
,1qaz1234*&^%!@,11120101513,Thobe - Classic - White - Youth - SS - 51L,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51L,Youth
,1qaz1234*&^%!@,11120101523,Thobe - Classic - White - Youth - SS - 52L,95,Thobe > Alshiaka > Classic,White,SS,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,52L,Youth
,1qaz1234*&^%!@,11121001321,Thobe - Classic - White - Boys - SFC - 32S,85,Thobe > Alshiaka > Classic,White,SFC,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,32S,Boys
,1qaz1234*&^%!@,11121001431,Thobe - Classic - White - Youth - SFC - 43S,95,Thobe > Alshiaka > Classic,White,SFC,Square Pocket,Continues,Non Consignment,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,43S,Youth
