ID,Parent SKU,SKU,Name,Description,Tax class,Stock,Sale price,Regular price,Categories EN,Images,Item type,Color,Prime style,Pocket shape,Placket shape,Placket Type,Sleeves type,Collar type,length,width,Generation
,Classic-MY-Cream-1112,11120102453,Thobe - Classic - Cream - Youth - SS - 45L,Thobe - Classic - Cream - Youth - SS - 45L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,45,L,Youth
,Classic-MY-Cream-1112,11120102461,Thobe - Classic - Cream - Youth - SS - 46S,Thobe - Classic - Cream - Youth - SS - 46S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,46,S,Youth
,Classic-MY-Cream-1112,11120102462,Thobe - Classic - Cream - Youth - SS - 46M,Thobe - Classic - Cream - Youth - SS - 46M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,46,M,Youth
,Classic-MY-Cream-1112,11120102463,Thobe - Classic - Cream - Youth - SS - 46L,Thobe - Classic - Cream - Youth - SS - 46L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,46,L,Youth
,Classic-MY-Cream-1112,11120102471,Thobe - Classic - Cream - Youth - SS - 47S,Thobe - Classic - Cream - Youth - SS - 47S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,47,S,Youth
,Classic-MY-Cream-1112,11120102472,Thobe - Classic - Cream - Youth - SS - 47M,Thobe - Classic - Cream - Youth - SS - 47M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,47,M,Youth
,Classic-MY-Cream-1112,11120102473,Thobe - Classic - Cream - Youth - SS - 47L,Thobe - Classic - Cream - Youth - SS - 47L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,47,L,Youth
,Classic-MY-Cream-1112,11120102474,Thobe - Classic - Cream - Youth - SS - 47XL,Thobe - Classic - Cream - Youth - SS - 47XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,47,XL,Youth
,Classic-MY-Cream-1112,11120102481,Thobe - Classic - Cream - Youth - SS - 48S,Thobe - Classic - Cream - Youth - SS - 48S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,S,Youth
,Classic-MY-Cream-1112,11120102482,Thobe - Classic - Cream - Youth - SS - 48M,Thobe - Classic - Cream - Youth - SS - 48M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,M,Youth
,Classic-MY-Cream-1112,11120102483,Thobe - Classic - Cream - Youth - SS - 48L,Thobe - Classic - Cream - Youth - SS - 48L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,L,Youth
,Classic-MY-Cream-1112,11120102484,Thobe - Classic - Cream - Youth - SS - 48XL,Thobe - Classic - Cream - Youth - SS - 48XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,XL,Youth
,Classic-MY-Cream-1112,11120102491,Thobe - Classic - Cream - Youth - SS - 49S,Thobe - Classic - Cream - Youth - SS - 49S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,49,S,Youth
,Classic-MY-Cream-1112,11120102492,Thobe - Classic - Cream - Youth - SS - 49M,Thobe - Classic - Cream - Youth - SS - 49M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,49,M,Youth
,Classic-MY-Cream-1112,11120102493,Thobe - Classic - Cream - Youth - SS - 49L,Thobe - Classic - Cream - Youth - SS - 49L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,49,L,Youth
,Classic-MY-Cream-1112,11120102494,Thobe - Classic - Cream - Youth - SS - 49XL,Thobe - Classic - Cream - Youth - SS - 49XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,49,XL,Youth
,Classic-MY-Cream-1112,11120102501,Thobe - Classic - Cream - Youth - SS - 50S,Thobe - Classic - Cream - Youth - SS - 50S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50,S,Youth
,Classic-MY-Cream-1112,11120102502,Thobe - Classic - Cream - Youth - SS - 50M,Thobe - Classic - Cream - Youth - SS - 50M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50,M,Youth
,Classic-MY-Cream-1112,11120102503,Thobe - Classic - Cream - Youth - SS - 50L,Thobe - Classic - Cream - Youth - SS - 50L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50,L,Youth
,Classic-MY-Cream-1112,11120102504,Thobe - Classic - Cream - Youth - SS - 50XL,Thobe - Classic - Cream - Youth - SS - 50XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,50,XL,Youth
,Classic-MY-Cream-1112,11120102511,Thobe - Classic - Cream - Youth - SS - 51S,Thobe - Classic - Cream - Youth - SS - 51S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,S,Youth
,Classic-MY-Cream-1112,11120102512,Thobe - Classic - Cream - Youth - SS - 51M,Thobe - Classic - Cream - Youth - SS - 51M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,M,Youth
,Classic-MY-Cream-1112,11120102513,Thobe - Classic - Cream - Youth - SS - 51L,Thobe - Classic - Cream - Youth - SS - 51L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,L,Youth
,Classic-MY-Cream-1112,11120102514,Thobe - Classic - Cream - Youth - SS - 51XL,Thobe - Classic - Cream - Youth - SS - 51XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,XL,Youth
,Classic-MY-Cream-1112,11120102521,Thobe - Classic - Cream - Youth - SS - 52S,Thobe - Classic - Cream - Youth - SS - 52S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,S,Youth
,Classic-MY-Cream-1112,11120102522,Thobe - Classic - Cream - Youth - SS - 52M,Thobe - Classic - Cream - Youth - SS - 52M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,M,Youth
,Classic-MY-Cream-1112,11120102523,Thobe - Classic - Cream - Youth - SS - 52L,Thobe - Classic - Cream - Youth - SS - 52L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,L,Youth
,Classic-MY-Cream-1112,11120102524,Thobe - Classic - Cream - Youth - SS - 52XL,Thobe - Classic - Cream - Youth - SS - 52XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,XL,Youth
,Classic-MY-Cream-1112,11120102531,Thobe - Classic - Cream - Men - SS - 53S,Thobe - Classic - Cream - Men - SS - 53S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,S,Men
,Classic-MY-Cream-1112,11120102532,Thobe - Classic - Cream - Men - SS - 53M,Thobe - Classic - Cream - Men - SS - 53M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,M,Men
,Classic-MY-Cream-1112,11120102533,Thobe - Classic - Cream - Men - SS - 53L,Thobe - Classic - Cream - Men - SS - 53L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,L,Men
,Classic-MY-Cream-1112,11120102534,Thobe - Classic - Cream - Men - SS - 53XL,Thobe - Classic - Cream - Men - SS - 53XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,XL,Men
,Classic-MY-Cream-1112,11120102535,Thobe - Classic - Cream - Men - SS - 53XXL,Thobe - Classic - Cream - Men - SS - 53XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,XXL,Men
,Classic-MY-Cream-1112,11120102536,Thobe - Classic - Cream - Men - SS - 53XXXL,Thobe - Classic - Cream - Men - SS - 53XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,XXXL,Men
,Classic-MY-Cream-1112,11120102541,Thobe - Classic - Cream - Men - SS - 54S,Thobe - Classic - Cream - Men - SS - 54S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,S,Men
,Classic-MY-Cream-1112,11120102542,Thobe - Classic - Cream - Men - SS - 54M,Thobe - Classic - Cream - Men - SS - 54M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,M,Men
,Classic-MY-Cream-1112,11120102543,Thobe - Classic - Cream - Men - SS - 54L,Thobe - Classic - Cream - Men - SS - 54L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,L,Men
,Classic-MY-Cream-1112,11120102544,Thobe - Classic - Cream - Men - SS - 54XL,Thobe - Classic - Cream - Men - SS - 54XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,XL,Men
,Classic-MY-Cream-1112,11120102545,Thobe - Classic - Cream - Men - SS - 54XXL,Thobe - Classic - Cream - Men - SS - 54XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,XXL,Men
,Classic-MY-Cream-1112,11120102546,Thobe - Classic - Cream - Men - SS - 54XXXL,Thobe - Classic - Cream - Men - SS - 54XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,XXXL,Men
,Classic-MY-Cream-1112,11120102551,Thobe - Classic - Cream - Men - SS - 55S,Thobe - Classic - Cream - Men - SS - 55S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,S,Men
,Classic-MY-Cream-1112,11120102552,Thobe - Classic - Cream - Men - SS - 55M,Thobe - Classic - Cream - Men - SS - 55M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,M,Men
,Classic-MY-Cream-1112,11120102553,Thobe - Classic - Cream - Men - SS - 55L,Thobe - Classic - Cream - Men - SS - 55L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,L,Men
,Classic-MY-Cream-1112,11120102554,Thobe - Classic - Cream - Men - SS - 55XL,Thobe - Classic - Cream - Men - SS - 55XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,XL,Men
,Classic-MY-Cream-1112,11120102555,Thobe - Classic - Cream - Men - SS - 55XXL,Thobe - Classic - Cream - Men - SS - 55XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,XXL,Men
,Classic-MY-Cream-1112,11120102556,Thobe - Classic - Cream - Men - SS - 55XXXL,Thobe - Classic - Cream - Men - SS - 55XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,XXXL,Men
,Classic-MY-Cream-1112,11120102561,Thobe - Classic - Cream - Men - SS - 56S,Thobe - Classic - Cream - Men - SS - 56S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,S,Men
,Classic-MY-Cream-1112,11120102562,Thobe - Classic - Cream - Men - SS - 56M,Thobe - Classic - Cream - Men - SS - 56M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,M,Men
,Classic-MY-Cream-1112,11120102563,Thobe - Classic - Cream - Men - SS - 56L,Thobe - Classic - Cream - Men - SS - 56L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,L,Men
,Classic-MY-Cream-1112,11120102564,Thobe - Classic - Cream - Men - SS - 56XL,Thobe - Classic - Cream - Men - SS - 56XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,XL,Men
,Classic-MY-Cream-1112,11120102565,Thobe - Classic - Cream - Men - SS - 56XXL,Thobe - Classic - Cream - Men - SS - 56XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,XXL,Men
,Classic-MY-Cream-1112,11120102571,Thobe - Classic - Cream - Men - SS - 57S,Thobe - Classic - Cream - Men - SS - 57S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,S,Men
,Classic-MY-Cream-1112,11120102572,Thobe - Classic - Cream - Men - SS - 57M,Thobe - Classic - Cream - Men - SS - 57M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,M,Men
,Classic-MY-Cream-1112,11120102573,Thobe - Classic - Cream - Men - SS - 57L,Thobe - Classic - Cream - Men - SS - 57L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,L,Men
,Classic-MY-Cream-1112,11120102574,Thobe - Classic - Cream - Men - SS - 57XL,Thobe - Classic - Cream - Men - SS - 57XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,XL,Men
,Classic-MY-Cream-1112,11120102575,Thobe - Classic - Cream - Men - SS - 57XXL,Thobe - Classic - Cream - Men - SS - 57XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,XXL,Men
,Classic-MY-Cream-1112,11120102576,Thobe - Classic - Cream - Men - SS - 57XXXL,Thobe - Classic - Cream - Men - SS - 57XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,XXXL,Men
,Classic-MY-Cream-1112,11120102581,Thobe - Classic - Cream - Men - SS - 58S,Thobe - Classic - Cream - Men - SS - 58S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,S,Men
,Classic-MY-Cream-1112,11120102582,Thobe - Classic - Cream - Men - SS - 58M,Thobe - Classic - Cream - Men - SS - 58M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,M,Men
,Classic-MY-Cream-1112,11120102583,Thobe - Classic - Cream - Men - SS - 58L,Thobe - Classic - Cream - Men - SS - 58L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,L,Men
,Classic-MY-Cream-1112,11120102584,Thobe - Classic - Cream - Men - SS - 58XL,Thobe - Classic - Cream - Men - SS - 58XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,XL,Men
,Classic-MY-Cream-1112,11120102585,Thobe - Classic - Cream - Men - SS - 58XXL,Thobe - Classic - Cream - Men - SS - 58XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,XXL,Men
,Classic-MY-Cream-1112,11120102586,Thobe - Classic - Cream - Men - SS - 58XXXL,Thobe - Classic - Cream - Men - SS - 58XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,58,XXXL,Men
,Classic-MY-Cream-1112,11120102591,Thobe - Classic - Cream - Men - SS - 59S,Thobe - Classic - Cream - Men - SS - 59S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,S,Men
,Classic-MY-Cream-1112,11120102592,Thobe - Classic - Cream - Men - SS - 59M,Thobe - Classic - Cream - Men - SS - 59M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,M,Men
,Classic-MY-Cream-1112,11120102593,Thobe - Classic - Cream - Men - SS - 59L,Thobe - Classic - Cream - Men - SS - 59L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,L,Men
,Classic-MY-Cream-1112,11120102594,Thobe - Classic - Cream - Men - SS - 59XL,Thobe - Classic - Cream - Men - SS - 59XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,XL,Men
,Classic-MY-Cream-1112,11120102595,Thobe - Classic - Cream - Men - SS - 59XXL,Thobe - Classic - Cream - Men - SS - 59XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,XXL,Men
,Classic-MY-Cream-1112,11120102596,Thobe - Classic - Cream - Men - SS - 59XXXL,Thobe - Classic - Cream - Men - SS - 59XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,59,XXXL,Men
,Classic-MY-Cream-1112,11120102601,Thobe - Classic - Cream - Men - SS - 60S,Thobe - Classic - Cream - Men - SS - 60S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,S,Men
,Classic-MY-Cream-1112,11120102602,Thobe - Classic - Cream - Men - SS - 60M,Thobe - Classic - Cream - Men - SS - 60M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,M,Men
,Classic-MY-Cream-1112,11120102603,Thobe - Classic - Cream - Men - SS - 60L,Thobe - Classic - Cream - Men - SS - 60L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,L,Men
,Classic-MY-Cream-1112,11120102604,Thobe - Classic - Cream - Men - SS - 60XL,Thobe - Classic - Cream - Men - SS - 60XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,XL,Men
,Classic-MY-Cream-1112,11120102605,Thobe - Classic - Cream - Men - SS - 60XXL,Thobe - Classic - Cream - Men - SS - 60XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,XXL,Men
,Classic-MY-Cream-1112,11120102606,Thobe - Classic - Cream - Men - SS - 60XXXL,Thobe - Classic - Cream - Men - SS - 60XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,XXXL,Men
,Classic-MY-Cream-1112,11120102607,Thobe - Classic - Cream - Men - SS - 60XXXXL,Thobe - Classic - Cream - Men - SS - 60XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,60,XXXXL,Men
,Classic-MY-Cream-1112,11120102612,Thobe - Classic - Cream - Men - SS - 61M,Thobe - Classic - Cream - Men - SS - 61M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,M,Men
,Classic-MY-Cream-1112,11120102613,Thobe - Classic - Cream - Men - SS - 61L,Thobe - Classic - Cream - Men - SS - 61L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,L,Men
,Classic-MY-Cream-1112,11120102614,Thobe - Classic - Cream - Men - SS - 61XL,Thobe - Classic - Cream - Men - SS - 61XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,XL,Men
,Classic-MY-Cream-1112,11120102615,Thobe - Classic - Cream - Men - SS - 61XXL,Thobe - Classic - Cream - Men - SS - 61XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,XXL,Men
,Classic-MY-Cream-1112,11120102616,Thobe - Classic - Cream - Men - SS - 61XXXL,Thobe - Classic - Cream - Men - SS - 61XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,XXXL,Men
,Classic-MY-Cream-1112,11120102617,Thobe - Classic - Cream - Men - SS - 61XXXXL,Thobe - Classic - Cream - Men - SS - 61XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,61,XXXXL,Men
,Classic-MY-Cream-1112,11120102622,Thobe - Classic - Cream - Men - SS - 62M,Thobe - Classic - Cream - Men - SS - 62M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,M,Men
,Classic-MY-Cream-1112,11120102623,Thobe - Classic - Cream - Men - SS - 62L,Thobe - Classic - Cream - Men - SS - 62L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,L,Men
,Classic-MY-Cream-1112,11120102624,Thobe - Classic - Cream - Men - SS - 62XL,Thobe - Classic - Cream - Men - SS - 62XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,XL,Men
,Classic-MY-Cream-1112,11120102625,Thobe - Classic - Cream - Men - SS - 62XXL,Thobe - Classic - Cream - Men - SS - 62XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,XXL,Men
,Classic-MY-Cream-1112,11120102626,Thobe - Classic - Cream - Men - SS - 62XXXL,Thobe - Classic - Cream - Men - SS - 62XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,XXXL,Men
,Classic-MY-Cream-1112,11120102627,Thobe - Classic - Cream - Men - SS - 62XXXXL,Thobe - Classic - Cream - Men - SS - 62XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,62,XXXXL,Men
,Classic-MY-Cream-1112,11120102642,Thobe - Classic - Cream - Men - SS - 64M,Thobe - Classic - Cream - Men - SS - 64M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,64,M,Men
,Classic-MY-Cream-1112,11120102643,Thobe - Classic - Cream - Men - SS - 64L,Thobe - Classic - Cream - Men - SS - 64L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,64,L,Men
,Classic-MY-Cream-1112,11120102644,Thobe - Classic - Cream - Men - SS - 64XL,Thobe - Classic - Cream - Men - SS - 64XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,64,XL,Men
,Classic-MY-Cream-1112,11120102645,Thobe - Classic - Cream - Men - SS - 64XXL,Thobe - Classic - Cream - Men - SS - 64XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SS,Square Pocket,Square Placket,Unhidden Buttons,Plain Sleeves,China Collar,64,XXL,Men
