ID,Parent SKU,SKU,Description,Regular price,Brand,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,,#p30211#,Shumagh - Alshiaka - Men - 44,25,,Headgear>Alshiaka>Shumagh,,,,,,,,,,,
,#p30211#,301810211,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,302201221,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,302202208,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,302202216,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,302210223,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,302602221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,302602222,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,303411222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,303411223,Shumagh - Alshiaka - Youth - 46,55,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,305201213,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,322010208,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322202208,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322202210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,322202212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,322202214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,322202216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,322202219,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,322301208,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322410208,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,322410210,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,327901219,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,327901223,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,327902219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,327902221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,327902222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,327902223,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328001219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328001221,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328001223,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328010219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328010221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328010222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328010223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328101210,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328101216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328101219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328101222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328101223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328102210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328102212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328102214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328102216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328102219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328102221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328102222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328102223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328110210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328110212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328110214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328110216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328110219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328110221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328110222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328110223,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328201219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328201222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328201223,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328202219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328202221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328202222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328202223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328210210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328210212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328210214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328210216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328210219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328210221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328210222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328210223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,328701210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328701212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328701214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328701216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328701219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328701221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328701222,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,328802210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,328802212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,328802214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,328802216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,328802219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,328802221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,328802222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,336610219,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336710219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336710221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,336710222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,336801219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,336801221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,336801222,Shumagh - Alshiaka - Men - 40,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,342504209,Shumagh - Alshiaka - Men - 44,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,40,Men
,#p30211#,342504211,Shumagh - Alshiaka - Youth - 48,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,342504213,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,48,Youth
,#p30211#,342504216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,342504219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,342504221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,342504222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Grey,Chinese Shumagh Grey,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,342616219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,342616221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,342616222,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Beige,Chinese Shumagh Beige,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348201212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,348201214,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,348210212,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,348210219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348210222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348301219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348301222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348302219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348302221,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,348310219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348310221,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,348401219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348401221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,348401222,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348402219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,348402221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,348402222,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,348410221,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,352101210,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,352101214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,352101216,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,352210210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,352210212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,352210214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,352210216,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,352210223,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,352310208,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,352310210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,352310212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,352310214,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,352410222,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
